drug_index,disease_index,drug_name,disease_name,path_type,original_relation,nodes,score,prefix
15834,31072,Thiopental,pseudotumor cerebri,disease-phenotype-protein-drug,indication,"['pseudotumor cerebri', 'Allergy', 'CCR6', 'Thiopental']",0.0034829790512727,"Question: Is pseudotumor cerebri an indication for Thiopental?
Answer: NO"
19207,29113,Carbidopa,diabetic ketoacidosis,disease-phenotype-protein-drug,contraindication,"['diabetic ketoacidosis', 'Insulin resistance', 'PRKAA2', 'Carbidopa']",0.0024080984693604,"Question: Is diabetic ketoacidosis an indication for Carbidopa?
Answer: NO"
14204,33623,Sulindac,macrocytic anemia (disease),disease-protein-drug,contraindication,"['macrocytic anemia (disease)', 'KRAS', 'Sulindac']",0.0015138369134777,"Question: Is macrocytic anemia (disease) an indication for Sulindac?
Answer: NO"
15449,36229,Ethosuximide,agranulocytosis,disease-protein-drug,contraindication,"['agranulocytosis', 'UGT1A1', 'Ethosuximide']",0.0015199108633151,"Question: Is agranulocytosis an indication for Ethosuximide?
Answer: NO"
14287,36209,Ibuprofen,arthropathy,disease-protein-drug,indication,"['arthropathy', 'ATP1A3', 'Ibuprofen']",0.0089001985937455,"Question: Is arthropathy an indication for Ibuprofen?
Answer: NO"
19207,29113,Carbidopa,diabetic ketoacidosis,disease-phenotype-protein-drug,contraindication,"['diabetic ketoacidosis', 'Insulin resistance', 'TNF', 'Carbidopa']",0.0025238396146349,"Question: Is diabetic ketoacidosis an indication for Carbidopa?
Answer: NO"
14287,36209,Ibuprofen,arthropathy,disease-protein-drug,indication,"['arthropathy', 'CLIC1', 'Ibuprofen']",0.0088999434172532,"Question: Is arthropathy an indication for Ibuprofen?
Answer: NO"
14758,83822,Capecitabine,"theca steroid-producing cell malignant tumor of ovary, not further specified",disease-protein-drug,off-label use,"['theca steroid-producing cell malignant tumor of ovary, not further specified', 'BCL9', 'Capecitabine']",0.0048941945418051,"Question: Is theca steroid-producing cell malignant tumor of ovary, not further specified an indication for Capecitabine?
Answer: NO"
20337,37765,Monopotassium phosphate,cirrhosis of liver,disease-protein-drug,contraindication,"['cirrhosis of liver', 'HGF', 'Monopotassium phosphate']",0.006702334865307,"Question: Is cirrhosis of liver an indication for Monopotassium phosphate?
Answer: NO"
20337,37765,Monopotassium phosphate,cirrhosis of liver,disease-protein-drug,contraindication,"['cirrhosis of liver', 'LOX', 'Monopotassium phosphate']",0.0066995926719736,"Question: Is cirrhosis of liver an indication for Monopotassium phosphate?
Answer: NO"
14943,29646,Levonorgestrel,hepatocellular carcinoma,disease-phenotype-protein-drug,contraindication,"['hepatocellular carcinoma', 'Weight loss', 'IL4', 'Levonorgestrel']",0.0121089055436148,"Question: Is hepatocellular carcinoma an indication for Levonorgestrel?
Answer: NO"
20431,30813,Diiodohydroxyquinoline,Addison disease,disease-phenotype-protein-drug,contraindication,"['Addison disease', 'Seizure', 'AGT', 'Diiodohydroxyquinoline']",0.0106226635105068,"Question: Is Addison disease an indication for Diiodohydroxyquinoline?
Answer: NO"
15985,37785,Balsalazide,ulcerative colitis (disease),disease-protein-drug,indication,"['ulcerative colitis (disease)', 'IL10', 'Balsalazide']",0.0040076987938885,"Question: Is ulcerative colitis (disease) an indication for Balsalazide?
Answer: NO"
20263,29352,Ganciclovir,cyclic hematopoiesis,disease-phenotype-protein-drug,contraindication,"['cyclic hematopoiesis', 'Thrombocytopenia', 'GATA1', 'Ganciclovir']",0.0018530922202804,"Question: Is cyclic hematopoiesis an indication for Ganciclovir?
Answer: NO"
17232,27648,Triprolidine,familial glucocorticoid deficiency,disease-phenotype-protein-drug,contraindication,"['familial glucocorticoid deficiency', 'Recurrent infections', 'MS4A1', 'Triprolidine']",0.0020058369996896,"Question: Is familial glucocorticoid deficiency an indication for Triprolidine?
Answer: NO"
14204,33623,Sulindac,macrocytic anemia (disease),disease-protein-drug,contraindication,"['macrocytic anemia (disease)', 'ATG5', 'Sulindac']",0.0015458066652777,"Question: Is macrocytic anemia (disease) an indication for Sulindac?
Answer: NO"
14287,36209,Ibuprofen,arthropathy,disease-protein-drug,indication,"['arthropathy', 'CXCL6', 'Ibuprofen']",0.0089006690822959,"Question: Is arthropathy an indication for Ibuprofen?
Answer: NO"
14943,29646,Levonorgestrel,hepatocellular carcinoma,disease-phenotype-protein-drug,contraindication,"['hepatocellular carcinoma', 'Fever', 'ASPG', 'Levonorgestrel']",0.0120721015265043,"Question: Is hepatocellular carcinoma an indication for Levonorgestrel?
Answer: NO"
14943,29646,Levonorgestrel,hepatocellular carcinoma,disease-phenotype-protein-drug,contraindication,"['hepatocellular carcinoma', 'Thrombocytopenia', 'EPO', 'Levonorgestrel']",0.0121012646742126,"Question: Is hepatocellular carcinoma an indication for Levonorgestrel?
Answer: NO"
20263,29352,Ganciclovir,cyclic hematopoiesis,disease-phenotype-protein-drug,contraindication,"['cyclic hematopoiesis', 'Thrombocytopenia', 'CSF2', 'Ganciclovir']",0.0019164068162666,"Question: Is cyclic hematopoiesis an indication for Ganciclovir?
Answer: NO"
14287,36209,Ibuprofen,arthropathy,disease-protein-drug,indication,"['arthropathy', 'GDF5', 'Ibuprofen']",0.0089004175014978,"Question: Is arthropathy an indication for Ibuprofen?
Answer: NO"
19207,29113,Carbidopa,diabetic ketoacidosis,disease-phenotype-protein-drug,contraindication,"['diabetic ketoacidosis', 'Insulin resistance', 'GNAS', 'Carbidopa']",0.0024073865973734,"Question: Is diabetic ketoacidosis an indication for Carbidopa?
Answer: NO"
15985,37785,Balsalazide,ulcerative colitis (disease),disease-protein-drug,indication,"['ulcerative colitis (disease)', 'IL1B', 'Balsalazide']",0.0041045714527592,"Question: Is ulcerative colitis (disease) an indication for Balsalazide?
Answer: NO"
14204,33623,Sulindac,macrocytic anemia (disease),disease-protein-drug,contraindication,"['macrocytic anemia (disease)', 'TNF', 'Sulindac']",0.001628589575594,"Question: Is macrocytic anemia (disease) an indication for Sulindac?
Answer: NO"
15834,31072,Thiopental,pseudotumor cerebri,disease-phenotype-protein-drug,indication,"['pseudotumor cerebri', 'Allergy', 'TGFB1', 'Thiopental']",0.0034931376573925,"Question: Is pseudotumor cerebri an indication for Thiopental?
Answer: NO"
14204,33623,Sulindac,macrocytic anemia (disease),disease-protein-drug,contraindication,"['macrocytic anemia (disease)', 'SOD2', 'Sulindac']",0.0015765596178748,"Question: Is macrocytic anemia (disease) an indication for Sulindac?
Answer: NO"
15481,37423,Topotecan,ovarian clear cell adenocarcinoma,disease-protein-drug,indication,"['ovarian clear cell adenocarcinoma', 'BRCA1', 'Topotecan']",0.005256774311209,"Question: Is ovarian clear cell adenocarcinoma an indication for Topotecan?
Answer: NO"
14287,36209,Ibuprofen,arthropathy,disease-protein-drug,indication,"['arthropathy', 'MVP', 'Ibuprofen']",0.0088999434172532,"Question: Is arthropathy an indication for Ibuprofen?
Answer: NO"
15834,31072,Thiopental,pseudotumor cerebri,disease-phenotype-protein-drug,indication,"['pseudotumor cerebri', 'Nausea', 'TNF', 'Thiopental']",0.0036048672176642,"Question: Is pseudotumor cerebri an indication for Thiopental?
Answer: NO"
14287,36209,Ibuprofen,arthropathy,disease-protein-drug,indication,"['arthropathy', 'IDH2', 'Ibuprofen']",0.0089004244376968,"Question: Is arthropathy an indication for Ibuprofen?
Answer: NO"
20337,37765,Monopotassium phosphate,cirrhosis of liver,disease-protein-drug,contraindication,"['cirrhosis of liver', 'KRT18', 'Monopotassium phosphate']",0.0066995926719736,"Question: Is cirrhosis of liver an indication for Monopotassium phosphate?
Answer: NO"
20431,30813,Diiodohydroxyquinoline,Addison disease,disease-phenotype-protein-drug,contraindication,"['Addison disease', 'Adrenal insufficiency', 'CYP11A1', 'Diiodohydroxyquinoline']",0.0106204408817559,"Question: Is Addison disease an indication for Diiodohydroxyquinoline?
Answer: NO"
20337,37765,Monopotassium phosphate,cirrhosis of liver,disease-protein-drug,contraindication,"['cirrhosis of liver', 'CYBA', 'Monopotassium phosphate']",0.0067062625763093,"Question: Is cirrhosis of liver an indication for Monopotassium phosphate?
Answer: NO"
20431,30813,Diiodohydroxyquinoline,Addison disease,disease-phenotype-protein-drug,contraindication,"['Addison disease', 'Weight loss', 'IL4', 'Diiodohydroxyquinoline']",0.0106598941027397,"Question: Is Addison disease an indication for Diiodohydroxyquinoline?
Answer: NO"
14287,36209,Ibuprofen,arthropathy,disease-protein-drug,indication,"['arthropathy', 'GSTK1', 'Ibuprofen']",0.0089119454684882,"Question: Is arthropathy an indication for Ibuprofen?
Answer: NO"
20431,30813,Diiodohydroxyquinoline,Addison disease,disease-phenotype-protein-drug,contraindication,"['Addison disease', 'Muscle weakness', 'TBCD', 'Diiodohydroxyquinoline']",0.0105967778076695,"Question: Is Addison disease an indication for Diiodohydroxyquinoline?
Answer: NO"
20431,30813,Diiodohydroxyquinoline,Addison disease,disease-phenotype-protein-drug,contraindication,"['Addison disease', 'Vomiting', 'IFNA2', 'Diiodohydroxyquinoline']",0.0108363487176968,"Question: Is Addison disease an indication for Diiodohydroxyquinoline?
Answer: NO"
20337,37765,Monopotassium phosphate,cirrhosis of liver,disease-protein-drug,contraindication,"['cirrhosis of liver', 'LGALS3BP', 'Monopotassium phosphate']",0.0066995926719736,"Question: Is cirrhosis of liver an indication for Monopotassium phosphate?
Answer: NO"
17232,27648,Triprolidine,familial glucocorticoid deficiency,disease-phenotype-protein-drug,contraindication,"['familial glucocorticoid deficiency', 'Weight loss', 'POMC', 'Triprolidine']",0.002025223662766,"Question: Is familial glucocorticoid deficiency an indication for Triprolidine?
Answer: NO"
14943,29646,Levonorgestrel,hepatocellular carcinoma,disease-phenotype-protein-drug,contraindication,"['hepatocellular carcinoma', 'Weight loss', 'POMC', 'Levonorgestrel']",0.0120743298487829,"Question: Is hepatocellular carcinoma an indication for Levonorgestrel?
Answer: NO"
20263,29352,Ganciclovir,cyclic hematopoiesis,disease-phenotype-protein-drug,contraindication,"['cyclic hematopoiesis', 'Thrombocytopenia', 'GP9', 'Ganciclovir']",0.001846743026241,"Question: Is cyclic hematopoiesis an indication for Ganciclovir?
Answer: NO"
17232,27648,Triprolidine,familial glucocorticoid deficiency,disease-phenotype-protein-drug,contraindication,"['familial glucocorticoid deficiency', 'Vomiting', 'TACR1', 'Triprolidine']",0.0020266683579386,"Question: Is familial glucocorticoid deficiency an indication for Triprolidine?
Answer: NO"
20337,37765,Monopotassium phosphate,cirrhosis of liver,disease-protein-drug,contraindication,"['cirrhosis of liver', 'ALB', 'Monopotassium phosphate']",0.006721110181841,"Question: Is cirrhosis of liver an indication for Monopotassium phosphate?
Answer: NO"
19207,29113,Carbidopa,diabetic ketoacidosis,disease-phenotype-protein-drug,contraindication,"['diabetic ketoacidosis', 'Insulin resistance', 'CCL2', 'Carbidopa']",0.0024340936349119,"Question: Is diabetic ketoacidosis an indication for Carbidopa?
Answer: NO"
20431,30813,Diiodohydroxyquinoline,Addison disease,disease-phenotype-protein-drug,contraindication,"['Addison disease', 'Seizure', 'CAT', 'Diiodohydroxyquinoline']",0.0106349756409695,"Question: Is Addison disease an indication for Diiodohydroxyquinoline?
Answer: NO"
15481,37423,Topotecan,ovarian clear cell adenocarcinoma,disease-protein-drug,indication,"['ovarian clear cell adenocarcinoma', 'AKT2', 'Topotecan']",0.005256197391345,"Question: Is ovarian clear cell adenocarcinoma an indication for Topotecan?
Answer: NO"
17232,27648,Triprolidine,familial glucocorticoid deficiency,disease-phenotype-protein-drug,contraindication,"['familial glucocorticoid deficiency', 'Recurrent infections', 'RELB', 'Triprolidine']",0.0020062613691605,"Question: Is familial glucocorticoid deficiency an indication for Triprolidine?
Answer: NO"
20337,37765,Monopotassium phosphate,cirrhosis of liver,disease-protein-drug,contraindication,"['cirrhosis of liver', 'MIR302C', 'Monopotassium phosphate']",0.0066995926719736,"Question: Is cirrhosis of liver an indication for Monopotassium phosphate?
Answer: NO"
15481,37423,Topotecan,ovarian clear cell adenocarcinoma,disease-protein-drug,indication,"['ovarian clear cell adenocarcinoma', 'SLC2A1', 'Topotecan']",0.0052575926130828,"Question: Is ovarian clear cell adenocarcinoma an indication for Topotecan?
Answer: NO"
20337,37765,Monopotassium phosphate,cirrhosis of liver,disease-protein-drug,contraindication,"['cirrhosis of liver', 'MIR503', 'Monopotassium phosphate']",0.0066995926719736,"Question: Is cirrhosis of liver an indication for Monopotassium phosphate?
Answer: NO"
14287,36209,Ibuprofen,arthropathy,disease-protein-drug,indication,"['arthropathy', 'P3H3', 'Ibuprofen']",0.0088999434172532,"Question: Is arthropathy an indication for Ibuprofen?
Answer: NO"
16217,83779,Serine,schizoaffective disorder,disease-protein-drug,contraindication,"['schizoaffective disorder', 'BDNF', 'Serine']",0.0021696896839488,"Question: Is schizoaffective disorder an indication for Serine?
Answer: NO"
14758,83822,Capecitabine,"theca steroid-producing cell malignant tumor of ovary, not further specified",disease-protein-drug,off-label use,"['theca steroid-producing cell malignant tumor of ovary, not further specified', 'CXCL8', 'Capecitabine']",0.0050420835542417,"Question: Is theca steroid-producing cell malignant tumor of ovary, not further specified an indication for Capecitabine?
Answer: NO"
14287,36209,Ibuprofen,arthropathy,disease-protein-drug,indication,"['arthropathy', 'ACAA2', 'Ibuprofen']",0.0088999434172532,"Question: Is arthropathy an indication for Ibuprofen?
Answer: NO"
20431,30813,Diiodohydroxyquinoline,Addison disease,disease-phenotype-protein-drug,contraindication,"['Addison disease', 'Seizure', 'APP', 'Diiodohydroxyquinoline']",0.0106017798410102,"Question: Is Addison disease an indication for Diiodohydroxyquinoline?
Answer: NO"
15481,37423,Topotecan,ovarian clear cell adenocarcinoma,disease-protein-drug,indication,"['ovarian clear cell adenocarcinoma', 'NR5A1', 'Topotecan']",0.0052828737677744,"Question: Is ovarian clear cell adenocarcinoma an indication for Topotecan?
Answer: NO"
14204,33623,Sulindac,macrocytic anemia (disease),disease-protein-drug,contraindication,"['macrocytic anemia (disease)', 'PARP1', 'Sulindac']",0.0015134548639624,"Question: Is macrocytic anemia (disease) an indication for Sulindac?
Answer: NO"
20263,29352,Ganciclovir,cyclic hematopoiesis,disease-phenotype-protein-drug,contraindication,"['cyclic hematopoiesis', 'Thrombocytopenia', 'PTPRJ', 'Ganciclovir']",0.0018476696478491,"Question: Is cyclic hematopoiesis an indication for Ganciclovir?
Answer: NO"
15481,37423,Topotecan,ovarian clear cell adenocarcinoma,disease-protein-drug,indication,"['ovarian clear cell adenocarcinoma', 'SOD2', 'Topotecan']",0.0053215268029724,"Question: Is ovarian clear cell adenocarcinoma an indication for Topotecan?
Answer: NO"
15985,37785,Balsalazide,ulcerative colitis (disease),disease-protein-drug,indication,"['ulcerative colitis (disease)', 'IL10RA', 'Balsalazide']",0.0039939882517678,"Question: Is ulcerative colitis (disease) an indication for Balsalazide?
Answer: NO"
20263,29352,Ganciclovir,cyclic hematopoiesis,disease-phenotype-protein-drug,contraindication,"['cyclic hematopoiesis', 'Fever', 'CXCL8', 'Ganciclovir']",0.001992939097836,"Question: Is cyclic hematopoiesis an indication for Ganciclovir?
Answer: NO"
14999,29525,Quetiapine,sudden cardiac arrest,disease-phenotype-protein-drug,contraindication,"['sudden cardiac arrest', 'Sudden death', 'ACE', 'Quetiapine']",0.0023141511647199,"Question: Is sudden cardiac arrest an indication for Quetiapine?
Answer: NO"
14758,83822,Capecitabine,"theca steroid-producing cell malignant tumor of ovary, not further specified",disease-protein-drug,off-label use,"['theca steroid-producing cell malignant tumor of ovary, not further specified', 'CTNNB1', 'Capecitabine']",0.0048962064787705,"Question: Is theca steroid-producing cell malignant tumor of ovary, not further specified an indication for Capecitabine?
Answer: NO"
15481,37423,Topotecan,ovarian clear cell adenocarcinoma,disease-protein-drug,indication,"['ovarian clear cell adenocarcinoma', 'ARL11', 'Topotecan']",0.005256197391345,"Question: Is ovarian clear cell adenocarcinoma an indication for Topotecan?
Answer: NO"
15481,37423,Topotecan,ovarian clear cell adenocarcinoma,disease-protein-drug,indication,"['ovarian clear cell adenocarcinoma', 'JMJD6', 'Topotecan']",0.0052563463460439,"Question: Is ovarian clear cell adenocarcinoma an indication for Topotecan?
Answer: NO"
14304,27219,Tolbutamide,hypogonadotropic hypogonadism with or without anosmia,disease-phenotype-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'Seizure', 'GFAP', 'Tolbutamide']",0.0202646679317058,"Question: Is hypogonadotropic hypogonadism with or without anosmia an indication for Tolbutamide?
Answer: NO"
15481,37423,Topotecan,ovarian clear cell adenocarcinoma,disease-protein-drug,indication,"['ovarian clear cell adenocarcinoma', 'MSLN', 'Topotecan']",0.0052589395846784,"Question: Is ovarian clear cell adenocarcinoma an indication for Topotecan?
Answer: NO"
16217,83779,Serine,schizoaffective disorder,disease-protein-drug,contraindication,"['schizoaffective disorder', 'RBM12', 'Serine']",0.0021494886597289,"Question: Is schizoaffective disorder an indication for Serine?
Answer: NO"
20431,30813,Diiodohydroxyquinoline,Addison disease,disease-phenotype-protein-drug,contraindication,"['Addison disease', 'Muscle weakness', 'CSF3', 'Diiodohydroxyquinoline']",0.010692012585234,"Question: Is Addison disease an indication for Diiodohydroxyquinoline?
Answer: NO"
14304,27219,Tolbutamide,hypogonadotropic hypogonadism with or without anosmia,disease-phenotype-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'Delayed puberty', 'CRH', 'Tolbutamide']",0.0202864445427657,"Question: Is hypogonadotropic hypogonadism with or without anosmia an indication for Tolbutamide?
Answer: NO"
15834,31072,Thiopental,pseudotumor cerebri,disease-phenotype-protein-drug,indication,"['pseudotumor cerebri', 'Allergy', 'IL1R2', 'Thiopental']",0.003483839088946,"Question: Is pseudotumor cerebri an indication for Thiopental?
Answer: NO"
16217,83779,Serine,schizoaffective disorder,disease-protein-drug,contraindication,"['schizoaffective disorder', 'NPY', 'Serine']",0.0021564082776427,"Question: Is schizoaffective disorder an indication for Serine?
Answer: NO"
20337,37765,Monopotassium phosphate,cirrhosis of liver,disease-protein-drug,contraindication,"['cirrhosis of liver', 'CHRM3', 'Monopotassium phosphate']",0.0067956494500713,"Question: Is cirrhosis of liver an indication for Monopotassium phosphate?
Answer: NO"
15481,37423,Topotecan,ovarian clear cell adenocarcinoma,disease-protein-drug,indication,"['ovarian clear cell adenocarcinoma', 'ALOX12B', 'Topotecan']",0.0052563463460439,"Question: Is ovarian clear cell adenocarcinoma an indication for Topotecan?
Answer: NO"
19207,29113,Carbidopa,diabetic ketoacidosis,disease-phenotype-protein-drug,contraindication,"['diabetic ketoacidosis', 'Insulin resistance', 'MRC1', 'Carbidopa']",0.0024071314208811,"Question: Is diabetic ketoacidosis an indication for Carbidopa?
Answer: NO"
15834,31072,Thiopental,pseudotumor cerebri,disease-phenotype-protein-drug,indication,"['pseudotumor cerebri', 'Vomiting', 'SLC5A6', 'Thiopental']",0.0036274367900982,"Question: Is pseudotumor cerebri an indication for Thiopental?
Answer: NO"
15834,31072,Thiopental,pseudotumor cerebri,disease-phenotype-protein-drug,indication,"['pseudotumor cerebri', 'Allergy', 'CLEC4A', 'Thiopental']",0.0034811110178311,"Question: Is pseudotumor cerebri an indication for Thiopental?
Answer: NO"
14758,83822,Capecitabine,"theca steroid-producing cell malignant tumor of ovary, not further specified",disease-protein-drug,off-label use,"['theca steroid-producing cell malignant tumor of ovary, not further specified', 'SRSF10', 'Capecitabine']",0.0048939393653127,"Question: Is theca steroid-producing cell malignant tumor of ovary, not further specified an indication for Capecitabine?
Answer: NO"
19207,29113,Carbidopa,diabetic ketoacidosis,disease-phenotype-protein-drug,contraindication,"['diabetic ketoacidosis', 'Insulin resistance', 'SOD2', 'Carbidopa']",0.0024718096569157,"Question: Is diabetic ketoacidosis an indication for Carbidopa?
Answer: NO"
14304,27219,Tolbutamide,hypogonadotropic hypogonadism with or without anosmia,disease-phenotype-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'Short stature', 'FBXL3', 'Tolbutamide']",0.020265365503421,"Question: Is hypogonadotropic hypogonadism with or without anosmia an indication for Tolbutamide?
Answer: NO"
14758,83822,Capecitabine,"theca steroid-producing cell malignant tumor of ovary, not further specified",disease-protein-drug,off-label use,"['theca steroid-producing cell malignant tumor of ovary, not further specified', 'CCND2', 'Capecitabine']",0.0048940883200116,"Question: Is theca steroid-producing cell malignant tumor of ovary, not further specified an indication for Capecitabine?
Answer: NO"
15985,37785,Balsalazide,ulcerative colitis (disease),disease-protein-drug,indication,"['ulcerative colitis (disease)', 'RIPK2', 'Balsalazide']",0.003996182748841,"Question: Is ulcerative colitis (disease) an indication for Balsalazide?
Answer: NO"
20337,37765,Monopotassium phosphate,cirrhosis of liver,disease-protein-drug,contraindication,"['cirrhosis of liver', 'NPC1', 'Monopotassium phosphate']",0.0067048773666298,"Question: Is cirrhosis of liver an indication for Monopotassium phosphate?
Answer: NO"
15834,31072,Thiopental,pseudotumor cerebri,disease-phenotype-protein-drug,indication,"['pseudotumor cerebri', 'Allergy', 'IL6ST', 'Thiopental']",0.0035033593831508,"Question: Is pseudotumor cerebri an indication for Thiopental?
Answer: NO"
20337,37765,Monopotassium phosphate,cirrhosis of liver,disease-protein-drug,contraindication,"['cirrhosis of liver', 'LAMC2', 'Monopotassium phosphate']",0.0066995926719736,"Question: Is cirrhosis of liver an indication for Monopotassium phosphate?
Answer: NO"
14204,33623,Sulindac,macrocytic anemia (disease),disease-protein-drug,contraindication,"['macrocytic anemia (disease)', 'IL2', 'Sulindac']",0.0015431508326951,"Question: Is macrocytic anemia (disease) an indication for Sulindac?
Answer: NO"
14758,83822,Capecitabine,"theca steroid-producing cell malignant tumor of ovary, not further specified",disease-protein-drug,off-label use,"['theca steroid-producing cell malignant tumor of ovary, not further specified', 'AKT1', 'Capecitabine']",0.0048945950773021,"Question: Is theca steroid-producing cell malignant tumor of ovary, not further specified an indication for Capecitabine?
Answer: NO"
14287,36209,Ibuprofen,arthropathy,disease-protein-drug,indication,"['arthropathy', 'CD69', 'Ibuprofen']",0.0088999434172532,"Question: Is arthropathy an indication for Ibuprofen?
Answer: NO"
14304,27219,Tolbutamide,hypogonadotropic hypogonadism with or without anosmia,disease-phenotype-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'Seizure', 'HEXB', 'Tolbutamide']",0.0202705157910909,"Question: Is hypogonadotropic hypogonadism with or without anosmia an indication for Tolbutamide?
Answer: NO"
14287,36209,Ibuprofen,arthropathy,disease-protein-drug,indication,"['arthropathy', 'SGCG', 'Ibuprofen']",0.0088999434172532,"Question: Is arthropathy an indication for Ibuprofen?
Answer: NO"
15834,31072,Thiopental,pseudotumor cerebri,disease-phenotype-protein-drug,indication,"['pseudotumor cerebri', 'Allergy', 'IL4', 'Thiopental']",0.0035439127501637,"Question: Is pseudotumor cerebri an indication for Thiopental?
Answer: NO"
15985,37785,Balsalazide,ulcerative colitis (disease),disease-protein-drug,indication,"['ulcerative colitis (disease)', 'ECM1', 'Balsalazide']",0.003994239832566,"Question: Is ulcerative colitis (disease) an indication for Balsalazide?
Answer: NO"
14287,36209,Ibuprofen,arthropathy,disease-protein-drug,indication,"['arthropathy', 'COMP', 'Ibuprofen']",0.0088999434172532,"Question: Is arthropathy an indication for Ibuprofen?
Answer: NO"
17232,27648,Triprolidine,familial glucocorticoid deficiency,disease-phenotype-protein-drug,contraindication,"['familial glucocorticoid deficiency', 'Hyponatremia', 'AVP', 'Triprolidine']",0.0020349456597809,"Question: Is familial glucocorticoid deficiency an indication for Triprolidine?
Answer: NO"
19207,29113,Carbidopa,diabetic ketoacidosis,disease-phenotype-protein-drug,contraindication,"['diabetic ketoacidosis', 'Insulin resistance', 'INSR', 'Carbidopa']",0.0024071314208811,"Question: Is diabetic ketoacidosis an indication for Carbidopa?
Answer: NO"
14999,29525,Quetiapine,sudden cardiac arrest,disease-phenotype-protein-drug,contraindication,"['sudden cardiac arrest', 'Arrhythmia', 'ESR2', 'Quetiapine']",0.0022829543493395,"Question: Is sudden cardiac arrest an indication for Quetiapine?
Answer: NO"
14287,36209,Ibuprofen,arthropathy,disease-protein-drug,indication,"['arthropathy', 'POU3F3', 'Ibuprofen']",0.008900116205926,"Question: Is arthropathy an indication for Ibuprofen?
Answer: NO"
15481,37423,Topotecan,ovarian clear cell adenocarcinoma,disease-protein-drug,indication,"['ovarian clear cell adenocarcinoma', 'NME2', 'Topotecan']",0.0052580786411185,"Question: Is ovarian clear cell adenocarcinoma an indication for Topotecan?
Answer: NO"
15985,37785,Balsalazide,ulcerative colitis (disease),disease-protein-drug,indication,"['ulcerative colitis (disease)', 'ADCY7', 'Balsalazide']",0.0039942434282601,"Question: Is ulcerative colitis (disease) an indication for Balsalazide?
Answer: NO"
15481,37423,Topotecan,ovarian clear cell adenocarcinoma,disease-protein-drug,indication,"['ovarian clear cell adenocarcinoma', 'ATG7', 'Topotecan']",0.0052889950211512,"Question: Is ovarian clear cell adenocarcinoma an indication for Topotecan?
Answer: NO"
14304,27219,Tolbutamide,hypogonadotropic hypogonadism with or without anosmia,disease-phenotype-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'Short stature', 'RSPH4A', 'Tolbutamide']",0.0202662310520549,"Question: Is hypogonadotropic hypogonadism with or without anosmia an indication for Tolbutamide?
Answer: NO"
14943,29646,Levonorgestrel,hepatocellular carcinoma,disease-phenotype-protein-drug,contraindication,"['hepatocellular carcinoma', 'Elevated hepatic transaminase', 'NOS2', 'Levonorgestrel']",0.0121199773593825,"Question: Is hepatocellular carcinoma an indication for Levonorgestrel?
Answer: NO"
14758,83822,Capecitabine,"theca steroid-producing cell malignant tumor of ovary, not further specified",disease-protein-drug,off-label use,"['theca steroid-producing cell malignant tumor of ovary, not further specified', 'URI1', 'Capecitabine']",0.0048939393653127,"Question: Is theca steroid-producing cell malignant tumor of ovary, not further specified an indication for Capecitabine?
Answer: NO"
14999,29525,Quetiapine,sudden cardiac arrest,disease-phenotype-protein-drug,contraindication,"['sudden cardiac arrest', 'Sudden death', 'CAV3', 'Quetiapine']",0.0023003042246603,"Question: Is sudden cardiac arrest an indication for Quetiapine?
Answer: NO"
16698,29854,Enalaprilat,hereditary angioedema,disease-protein-drug,contraindication,"['hereditary angioedema', 'SERPING1', 'Enalaprilat']",0.0009925733155959,"Question: Is hereditary angioedema an indication for Enalaprilat?
Answer: NO"
15834,31072,Thiopental,pseudotumor cerebri,disease-phenotype-protein-drug,indication,"['pseudotumor cerebri', 'Allergy', 'MAP2K6', 'Thiopental']",0.0034848055092964,"Question: Is pseudotumor cerebri an indication for Thiopental?
Answer: NO"
14287,36209,Ibuprofen,arthropathy,disease-protein-drug,indication,"['arthropathy', 'IL1B', 'Ibuprofen']",0.0090110063661472,"Question: Is arthropathy an indication for Ibuprofen?
Answer: NO"
14758,83822,Capecitabine,"theca steroid-producing cell malignant tumor of ovary, not further specified",disease-protein-drug,off-label use,"['theca steroid-producing cell malignant tumor of ovary, not further specified', 'SOD2', 'Capecitabine']",0.0049592687769401,"Question: Is theca steroid-producing cell malignant tumor of ovary, not further specified an indication for Capecitabine?
Answer: NO"
14999,29525,Quetiapine,sudden cardiac arrest,disease-phenotype-protein-drug,contraindication,"['sudden cardiac arrest', 'Arrhythmia', 'AVP', 'Quetiapine']",0.0023184761159894,"Question: Is sudden cardiac arrest an indication for Quetiapine?
Answer: NO"
16217,83779,Serine,schizoaffective disorder,disease-protein-drug,contraindication,"['schizoaffective disorder', 'CPLX1', 'Serine']",0.0021494886597289,"Question: Is schizoaffective disorder an indication for Serine?
Answer: NO"
20263,29352,Ganciclovir,cyclic hematopoiesis,disease-phenotype-protein-drug,contraindication,"['cyclic hematopoiesis', 'Lymphadenopathy', 'CTLA4', 'Ganciclovir']",0.0019472933399159,"Question: Is cyclic hematopoiesis an indication for Ganciclovir?
Answer: NO"
